rec_num,phrlyearn
113135,44.218576394093056
113137,38.31093233105345
113140,19.787810532711436
113156,38.662481149396484
113160,24.192719267225613
113163,24.649750910384117
113164,34.6226473871253
113166,32.8218679585727
113168,35.948367270320965
113169,18.63954836765619
113172,30.097322081223428
113173,43.64553081229319
113174,27.314497713907986
113175,65.48800208452718
113176,33.830544261572896
113177,19.348275493261514
113179,54.643396447554935
113180,29.301902720607696
113181,29.74752607506636
113187,37.0869306374628
113188,40.242283378109036
113199,44.2984440893276
113201,29.36592728555504
113204,38.71030965360509
113206,38.726757503828345
113207,31.14902140679057
113208,37.10894764621351
113209,31.80504286624618
113210,44.72850110544371
113212,26.483887972448763
113213,38.565555143641205
113215,38.13119117375507
113220,18.714784125766016
113221,33.44570330998057
113222,32.48257830034427
113224,39.00132233313282
113225,36.677222868025005
113229,46.15324047835844
113230,44.77788875728256
113234,34.0012842032697
113240,39.264274440859225
113242,42.95500455177922
113245,18.30812082998152
113246,29.349871367259407
113252,46.304654982693776
113260,30.21937363980254
113261,18.238403415693703
113265,36.98580050526336
113273,31.5654506441364
113276,39.04325417783928
113278,39.42265608599904
113279,44.03093837548249
113281,39.60126186997509
113283,26.529234073572788
113289,55.96179232620956
113290,23.1376362644993
113292,25.150919145025462
113295,44.33503856870442
113296,23.388779674417318
113297,37.223371278959775
113299,59.63752123649303
113300,29.620845655630973
113301,24.18808229619781
113307,35.14048254869664
113312,40.36391005092324
113316,35.04261280515039
113321,31.24108336643819
113327,28.97733978709493
113330,43.6752382474757
113331,25.3891109085437
113334,26.167551985427345
113335,26.495273601372052
113336,38.66668129197871
113337,32.12968455396182
113341,46.57881588519224
113343,43.4570469780634
113348,40.42001046908189
113349,22.142337502067168
113351,34.60861899612879
113353,38.24656313507843
113356,44.17109601282404
113357,41.93033153152968
113358,39.75068186666463
113359,31.78728411406652
113364,43.99749682045531
113365,23.636086284769537
113371,30.102145885459407
113372,58.2189783255698
113375,30.82776655887785
113376,37.96428386714643
113377,19.89462545599226
113379,27.703125700401635
113384,38.00256264162688
113389,34.11438853661824
113390,21.866203824117942
113392,27.7259967757445
113393,48.35189336793846
113394,45.000294348062226
113400,37.419852280370606
113402,41.86382513709425
113403,29.43007422571213
113406,43.30055779876521
113407,43.090012501762786
113408,39.28790457587327
113409,18.416660458515963
113410,22.241660269928385
113415,60.90887970313935
113416,28.26623377682425
113417,33.667740178982804
113418,52.6018314660073
113421,29.22821959702877
113425,32.635687340311286
113427,43.083555802943536
113433,27.5541169801637
113434,49.13647311501788
113442,41.552967243750516
113444,43.29991879652351
113447,32.130630806335425
113448,35.11905256639158
113451,40.10116595773074
113452,21.645064520059606
113454,34.73308801221156
113462,35.871976290487765
113464,32.071219788481066
113467,50.9324654252771
113468,39.29653729435295
113474,32.03903610105058
113475,21.51808254871935
113477,27.210293706487917
113481,42.4762689288509
113486,37.38459390838256
113491,22.24319871142339
113493,29.862991315079434
113494,48.48339337098913
113497,27.779008558167984
113499,39.10950247083732
113500,40.661408969279236
113501,42.98806252359218
113504,44.487539020588144
113509,31.185039807729794
113515,47.554544643565464
113516,51.409109579776214
113519,37.6028201384028
113522,40.147718876359704
113523,31.557095292881623
113526,37.10717129442349
113527,44.76986315609928
113529,37.489728584152715
113534,42.74832880003187
113535,40.43977490897297
113537,38.1008465272416
113542,36.55065760736948
113544,40.853796188918196
113549,41.194113194900375
113551,37.4497758265859
113552,36.80353477682736
113553,37.6268112202941
113554,32.509419784804834
113555,49.02655280579973
113556,42.42097278396396
113559,25.45381616220443
113561,45.9519769429793
113562,22.537671659680267
113563,33.73337550087622
113565,23.431326523138782
113567,43.80551209310384
113569,31.67332844066739
113570,16.92087193111554
113571,42.35812934678246
113575,38.265610570878636
113578,38.46544231011936
113579,43.150811754271324
113584,46.191370016774506
113588,37.398432512968576
113590,47.70631154659638
113591,38.268285272914234
113592,31.585673224543566
113593,32.00645829332612
113594,42.91021821503807
113595,38.63377184093842
113598,23.183474944574584
113600,42.334369593706754
113607,41.780389529262806
113610,37.982506009376905
113613,39.86311385661796
113617,22.64226875343028
113618,32.69970973449092
113619,29.242945076866896
113622,39.346835929547595
113623,46.05603297439561
113625,39.29359027065678
113626,38.913140874183135
113630,33.442879943947176
113631,23.57566532967437
113641,28.72641593183303
113642,50.15469899742212
113643,38.443870446243274
113647,43.741788796787006
113650,45.267254152825316
113651,28.215166586908417
113653,29.060608529669665
113654,31.551728454813578
113663,44.46135223169785
113666,37.738635910177955
113669,42.72638849259659
113672,40.90889750855365
113674,40.44519054062258
113676,39.67502092073769
113677,49.44580520359138
113678,34.297835791524236
113680,37.17175357255208
113683,38.45266979618744
113689,45.37989523774772
113696,19.74581919859893
113697,28.461466438211907
113704,19.29785489485453
113708,48.62489587038361
113714,28.82064201987785
113715,35.376922830202716
113716,41.02232305067331
113720,23.09367099047876
113721,33.258797111835314
113723,51.16638609895325
113724,32.505719422439746
113725,31.170627807759544
113733,44.103597472118494
113734,23.875160722195883
113737,27.334225947555275
113740,38.78666858903221
113742,29.20188018520595
113743,47.8070509704753
113744,30.06562974897064
113746,47.82457131267505
113751,27.559940306377015
113756,24.575362395105525
113759,27.809342781967445
113762,65.39589900655251
113764,44.66694767590934
113767,42.783429238658925
113768,15.549203984668592
113772,44.571340440858854
113779,27.89937774222973
113780,29.022103995973804
113781,44.263319568632596
113782,32.12127070360336
113783,39.242714482588255
113786,39.19571051577539
113787,44.80048510502361
113789,42.37507414306873
113790,30.490703899250484
113791,43.37866563682152
113796,27.974118876223628
113797,54.74426516154457
113800,46.393605378114316
113803,25.41525844977253
113807,41.97153816757677
113809,49.075520395759995
113810,40.82554941279844
113811,34.757961611091325
113814,37.75617504837767
113816,46.60355252933162
113820,30.76013351116806
113821,37.728607033438855
113825,30.85560550207555
113829,32.450896451187944
113833,28.001613065877557
113834,47.66708140295667
113837,18.491587861861653
113844,30.36858273573269
113846,36.555694273020656
113847,49.737310119213
113848,57.53487005825338
113852,38.23413800819517
113853,20.244829555908723
113860,28.49401009605858
113861,54.313490291727106
113863,45.183197632375865
113866,63.201880627460056
113867,40.79349966065689
113869,49.10570916053368
113870,58.89608467763183
113871,35.758323995147144
113875,46.64147167499921
113877,32.922831184870034
113878,33.81805256460501
113879,28.174727001280854
113881,42.045055189459994
113883,46.475829855071616
113884,43.342969989200476
113885,37.703265902943045
113886,30.808757453226924
113888,40.416240395370046
113894,49.397599341645375
113898,37.66250442844718
113899,29.03874549490176
113903,49.840166311740475
113907,25.26960586480133
113910,46.636775587929236
113917,39.27192389337025
113919,57.82369775422686
113921,44.21931194549512
113922,30.684963925123917
113924,27.354685111498988
113927,42.980129500603184
113928,29.073274799573362
113929,22.596732805930657
113933,27.25991071135278
113934,34.62446986573869
113935,50.17705428182083
113936,38.17935511681318
113939,24.868327953345993
113949,27.40347990079167
113951,23.45093829387561
113952,33.53576467649478
113953,44.570806656574874
113954,28.240443043832766
113961,40.982572733106224
113962,32.81323571571458
113964,26.244762916771414
113968,49.79603640521621
113969,27.445809098455335
113970,48.289263627625644
113971,45.50931701059265
113972,30.41509476765513
113974,39.96782089907451
113975,30.8086149588214
113981,45.206079230628745
113983,49.160629846511625
113988,36.92959377376316
113989,33.81184185141944
113998,32.14513835648739
114000,37.95856898270699
114001,43.77097559856654
114004,38.77369759384669
114005,19.39232891615992
114007,41.82127744594749
114008,47.3901238048271
114011,46.12883732738939
114013,35.68150480558369
114016,47.5450097665663
114017,31.43565106939606
114018,42.01857843605065
114025,35.78744976363548
114027,21.595136415439924
114028,17.68754551299271
114033,43.15923746423765
114036,34.66272644937611
114037,35.57842159562549
114042,49.83165432958255
114044,30.109845143727387
114046,24.08795048713176
114049,29.10206092964277
114051,41.18644366234841
114053,41.780346032447376
114055,19.671300488940503
114059,32.274148049871265
114061,42.88935754453019
114063,26.174636952355222
114064,37.62919613523307
114065,30.082593914282175
114070,38.28324221712505
114071,41.2198526096802
114072,44.55723975944071
114073,45.22835696575899
114076,36.786302028296845
114077,34.60859074947342
114078,42.4719700755436
114079,21.50470206774566
114083,27.11840442997102
114084,41.908101809842684
114088,28.677396769612425
114092,34.71873268801034
114093,46.21760734682835
114095,31.909089787410583
114096,40.67681764474606
114104,25.714665417498946
114105,27.081144144077474
114110,48.89453467045149
114111,36.00470386459993
114112,27.364853682309242
114113,34.60925797757073
114114,32.513985421782614
114117,26.99806327194429
114119,40.218146851913566
114120,32.89679842307891
114124,23.63963811881209
114129,31.143808671552726
114130,39.778273578574336
114131,27.363538779789387
114132,32.80307138530266
114135,47.779537227555025
114138,33.23979247426267
114140,30.52468338908529
114142,34.05183922265947
114143,37.399696126292646
114145,29.12702458960459
114146,35.898963379817886
114150,51.229821624385494
114153,31.657430025101252
114154,25.678425124768967
114155,18.188068145346627
114156,37.43866290608203
114157,21.85260831832697
114161,53.86378498996888
114162,30.55222021010035
114163,41.186510364204366
114164,47.70832671194045
114166,41.58027424565914
114168,25.69920366600167
114173,45.37593100650428
114174,27.380699559089578
114178,32.59918290050421
114183,32.77407612863132
114185,16.26146690436402
114187,23.907244198061786
114188,36.27069466785622
114189,26.70501460355341
114190,41.94695346008942
114191,49.18636775850339
114197,30.34385139614961
114199,21.335045197069213
114204,47.32952530430296
114206,50.8996059156637
114209,29.841658967915837
114210,38.30782979805427
114213,35.97850156559671
114214,28.610696764905313
114215,23.506817021495017
114216,32.49190621645215
114217,40.00205267208077
114221,20.03076031585119
114223,33.37641570435757
114224,31.713738754698216
114225,21.85869660110122
114226,30.76326216435373
114229,37.62358829959571
114231,39.51223716651512
114232,48.4892414739491
114236,29.868228559177936
114239,41.25707068512772
114244,31.268775195160156
114245,51.002066459075834
114247,19.146013915308583
114248,38.21099569462385
114250,41.54106613332832
114253,32.37413620145166
114258,41.881250765391336
114261,29.580937586570442
114262,31.928121192027717
114265,29.303357218732373
114266,48.287026233080695
114275,14.219556576225408
114279,53.83373815332849
114280,56.232895969336866
114281,42.158690586199214
114286,15.088006324343027
114290,17.644175716622208
114291,42.5893943191646
114292,49.984614579828616
114293,18.904012569419912
114294,34.329487863287724
114296,51.65235361359061
114297,55.404445685739645
114299,39.826918413692646
114300,30.383294294330256
114301,27.40167417741487
114305,39.70327922288433
114306,43.95714354226125
114308,40.402323748134755
114313,34.03486221634533
114314,51.50400808683169
114315,29.87161537191218
114317,20.250303249271823
114325,53.91206331505438
114329,38.66824476761451
114336,36.7882579942538
114339,34.314353905540166
114340,19.28159239812985
114341,38.78036721770124
114342,60.97004688216181
114347,43.23889322576943
114353,46.267388606137736
114354,41.29569389609102
114357,20.779702995002854
114363,29.865929184669046
114367,26.585289945568714
114368,46.50171399117081
114369,46.51086251418104
114376,40.64329775400968
114380,39.43752608534564
114381,34.165853981168794
114384,20.63825135721065
114386,38.94511445147782
114388,29.3953675996698
114389,58.78753469719406
114390,24.625436233683402
114397,28.7302028944986
114399,35.69670608583404
114404,20.163827209759216
114405,48.08380325203299
114409,35.58808642121401
114412,43.69034680563206
114415,34.67465858315637
114417,34.77805820496671
114418,37.647403825426714
114419,30.276547989795837
114422,30.842248246985
114423,33.71045464752219
114433,26.32038163997432
114434,30.991128214130683
114438,39.410820921302566
114439,26.609620881414568
114442,32.586073070838935
114443,28.81260293692138
114444,26.358227257924682
114447,33.664846189824345
114450,39.23258383663838
114451,43.8415481823113
114453,39.031579967499404
114454,49.855548977250486
114455,45.78238139849495
114458,46.078703507553264
114461,21.78828714670006
114465,40.66848862594464
114467,26.867363818710512
114468,29.307341163978627
114469,38.812072020648834
114471,28.573795927819894
114472,33.33145418969606
114477,46.914398502246335
114480,32.16978801298285
114485,45.210047523070045
114487,29.218959308976967
114489,51.58628077307934
114490,47.08291780558194
114493,20.947971636191966
114496,21.77690975391243
114498,36.047856337153725
114500,44.17028390661081
114501,17.893100648514135
114504,49.54742322608127
114507,40.660856857016356
114508,50.14553807427592
114515,31.565741731206156
114516,28.89689062856615
114518,44.81557658667688
114521,54.158396444319585
114525,35.17047334250414
114526,25.54187216289351
114527,48.38809715846621
114530,38.114729523163575
114531,24.754788328209102
114533,39.12566966971786
114541,35.114211303859605
114544,28.728023608543275
